9136,Fall of the Hulks Alpha (2009),2009,2009,
9069,Fall of the Hulks Gamma (2009),2009,2009,
9187,Fall of the Hulks: Red Hulk (2010),2010,2010,
9306,Fall of the Hulks: The Savage She-Hulks (2010),2010,2010,
2535,Fantastic Five (2007),2007,2007,A
2119,Fantastic Five (1999 - 2000),1999,2000,
7238,Fantastic Force (2009),2009,2009,RATED T
16557,Fantastic Four (2012 - 2014),2012,2014,Rated T
2121,Fantastic Four (1961 - 1998),1961,1998,
421,Fantastic Four (1998 - 2012),1998,2012,T
18700,Fantastic Four (2014 - Present),2014,2099,Rated T
2123,Fantastic Four (1996 - 1997),1996,1997,
2506,Fantastic Four and Power Pack (2007),2007,2007,ALL AGES
2012,Fantastic Four Annual (1963 - 1994),1963,1994,
9892,Fantastic Four Annual (2010),2010,2010,
13403,Fantastic Four Annual (2012),2012,2012,
19078,Fantastic Four Annual (2014),2014,2014,
6417,Fantastic Four Cosmic-Size (2008),2008,2008,RATED A
7784,Fantastic Four Giant-Size Adventures (2009),2009,2009,
9893,Fantastic Four in...Ataque Del M.O.D.O.K.! (2010),2010,2010,
14252,Fantastic Four MGC (2011),2011,2011,
16346,Fantastic Four vs. the X-Men (1987),1987,1987,
2579,Fantastic Four: 1234 (2001 - 2002),2001,2002,
840,Fantastic Four: Foes (2005),2005,2005,Marvel Psr
933,Fantastic Four: House of M (2005),2005,2005,T
965,Fantastic Four: The End (2006 - 2007),2006,2007,T
14559,Fantastic Four: The Last Stand (2011),2011,2011,
5170,Fantastic Four: True Story (2008 - 2009),2008,2009,RATED A
17724,Fantomex Max (2013 - Present),2013,2099,Explicit Content
13691,Fear Itself (2010 - 2011),2010,2011,
15595,Fear Itself 7.2: Thor (2011),2011,2011,
14267,Fear Itself Sketchbook (2011),2011,2011,
13861,Fear Itself Spotlight (2011),2011,2011,
14104,Fear Itself: Black Widow (2011),2011,2011,
14095,Fear Itself: Deadpool (2011),2011,2011,
14022,Fear Itself: Fearsome Four (2011),2011,2011,
13857,Fear Itself: Fellowship of Fear (2011),2011,2011,
14102,Fear Itself: FF (2011),2011,2011,
14800,Fear Itself: Monkey King (2011),2011,2011,
13858,Fear Itself: Sin's Past (2011),2011,2011,
13854,Fear Itself: Spider-Man (2011),2011,2011,
13822,Fear Itself: The Book of the Skull (2011),2011,2011,
14059,Fear Itself: The Deep (2011),2011,2011,
14804,Fear Itself: The Fearless (2011 - 2012),2011,2012,
13881,Fear Itself: The Home Front (2010),2010,2010,
13827,Fear Itself: The Worthy (2011),2011,2011,
14151,Fear Itself: Uncanny X-Force (2011),2011,2011,
14065,Fear Itself: Wolverine (2011),2011,2011,
13855,Fear Itself: Youth in Revolt (2011),2011,2011,
17370,Fearless Defenders (2013 - Present),2013,2099,Rated T+
13501,February Sneak Peeks (2010),2010,2010,
16561,FF (2012 - Present),2012,2099,Rated T
13440,FF (2010 - 2012),2010,2012,T+
13547,FF: 50 Fantastic Years (2010 - 2011),2010,2011,
18980,Figment (2014 - Present),2014,2099,All Ages
20256,Figment 2 (2015 - Present),2015,2099,All Ages
6665,Fin Fang Four (2008 - 2009),2008,2009,
16019,First X-Men (2011 - 2013),2011,2013,
7802,Formic Wars: Burning Earth (2011),2011,2011,
7805,Formic Wars: Silent Strike (2011 - 2012),2011,2012,
10616,Frankencastle (2010),2010,2010,PARENTAL ADVISORY
6694,Franklin Richards Saga (2008),2008,2008,
6695,Franklin Richards: Franklin's Birthday! (2008),2008,2008,
1880,Franklin Richards: March Madness (2007),2007,2007,ALL AGES
7809,Franklin Richards: Schools Out (2009),2009,2009,
361,Franklin Richards: Son of a Genius in Tons of Fun (1999),1999,1999,
6159,Franklin Richards: Sons of Genuises (2008),2008,2008,All Ages
4011,Free Comic Book Day (2008),2008,2008,All Ages
13892,Free Comic Book Day (Spider-Man) (2011),2011,2011,
3913,Free Comic Book Day (Spider-Man) (2007),2007,2007,
19820,Free Comic Book Day 2015 (Avengers) (2015 - Present),2015,2099,
19821,Free Comic Book Day 2015 (Secret Wars) (2015 - Present),2015,2099,
20106,Free Comic Book Day: Star Wars (2005),2005,2005,
877,Friendly Neighborhood Spider-Man (2005 - 2007),2005,2007,T
14248,Fury Max (2011 - 2013),2011,2013,
20577,Fury: S.H.I.E.L.D. 50th Anniversary (2015 - Present),2015,2099,
20546,Fury: S.H.I.E.L.D. 50th Anniversary (2015 - Present),2015,2099,
19426,Future Imperfect (2015 - Present),2015,2099,Rated T+
